//SQLite data types: https://www.sqlite.org/datatype3.html,,,,,,,,,,,,,,,,,,,,,,,
//wget -O azq_global_element_info_list.csv https://docs.google.com/spreadsheets/d/1ddl-g_qyoMYLF8PMkjrYPrpXusdinTZxsWLQOzJ6xu8/export?format=csv,,,,,,,,,,,,,,,,,,,,,,,
id,var_name,csharp_oldname,db_table,var_type,db_type,val_min,val_max,n_arg_max,name,expiry (millis),definition,category,omit_param_check,,,,,,,,,,
2053,gsm_l1_burst_n_pkts,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2054,gsm_l1_burst_n_bfi,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2055,gsm_l1_burst_n_crc_fail,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2056,gsm_l1_burst_n_tch_pkts,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2057,gsm_l1_burst_n_tch_bfi,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2058,gsm_l1_burst_n_tch_crc_fail,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2059,gsm_l1_burst_n_sacch_pkts,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2060,gsm_l1_burst_n_sacch_bfi,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2061,gsm_l1_burst_n_sacch_crc_fail,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2062,gsm_l1_burst_n_urf,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2063,gsm_l1_burst_n_tch_urf,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2064,gsm_l1_burst_n_sacch_urf,,gsm_l1_burst_stats,Integer,smallint,,,,,2000,,GSM,,,,,,,,,,,
2065,gsm_l1_burst_full_fer,,gsm_l1_burst_stats,Double,double,,,,,2000,,GSM,,,,,,,,,,,
2066,gsm_speechcodec_type_tx,,vocoder_info,String,text,0,0,1,Speech Codec Type TX,2000,,Voice,,,,,,,,,,,
2067,gsm_speechcodec_type_rx,,vocoder_info,String,text,0,0,1,Speech Codec Type RX,2000,,Voice,,,,,,,,,,,
2068,gsm_coi_sacch_best,,gsm_coi_per_chan,Double,double,-5,35,1,C/I sacch,2000,,GSM,,,,,,,,,,,
2069,gsm_coi_sacch_avg,,gsm_coi_per_chan,Double,double,-5,35,1,C/I Avg sacch,2000,,GSM,,,,,,,,,,,
2070,gsm_coi_sacch_worst,,gsm_coi_per_chan,Double,double,-5,35,1,C/I Worst sacch,2000,,GSM,,,,,,,,,,,
2201,gsm_cellfile_matched_neighbor_lac,,gsm_cell_meas,Integer,smallint,0,0,32,Neighbor	LAC,4000,,GSM,,,,,,,,,,,
2202,gsm_cellfile_matched_neighbor_cellid,,gsm_cell_meas,Integer,smallint,0,0,32,Neighbor	Cell	ID,4000,,GSM,,,,,,,,,,,
2204,gsm_neighbor_bsic,,gsm_cell_meas,String,varchar(5),0,0,32,Neighbor	BSIC,4000,,GSM,,,,,,,,,,,
2205,gsm_neighbor_arfcn,,gsm_cell_meas,Integer,smallint,0,1023,32,Neighbor	ARFCN,4000,,GSM,,,,,,,,,,,
2206,gsm_neighbor_rxlev_dbm,,gsm_cell_meas,Integer,smallint,-120,-40,32,Neighbor	RxLev	(dBm),4000,,GSM,,,,,,,,,,,
2207,gsm_neighbor_c1,,gsm_cell_meas,Integer,smallint,-127,127,32,Neighbor	C1,4000,,GSM,,,,,,,,,,,
2208,gsm_neighbor_c2,,gsm_cell_meas,Integer,smallint,-127,127,32,Neighbor	C2,4000,,GSM,,,,,,,,,,,
2209,gsm_neighbor_c31,,gsm_cell_meas,Integer,smallint,-127,127,32,Neighbor	C31,4000,,GSM,,,,,,,,,,,
2210,gsm_neighbor_c32,,gsm_cell_meas,Integer,smallint,-127,127,32,Neighbor	C32,4000,,GSM,,,,,,,,,,,
2211,gsm_cellfile_matched_neighbor_cellname,,gsm_cell_meas,String,text,0,0,1,Neighbor Cellname,,,GSM,,,,,,,,,,,
2212,gsm_neighbor_band,,gsm_cell_meas,String,text,0,0,32,Neighbor	Band,4000,,GSM,,,,,,,,,,,
2213,gsm_rr_state_state,,gsm_rr_state,String,text,0,0,1,GSM	RR	State	State,,,GSM,,,,,,,,,,,
2214,gsm_missing_neighbor,,gsm_missing_neighbor,Integer,smallint,0,1,1,GSM MISSING NEIGHBOR,,,GSM,,,,,,,,,,,
2215,gsm_band_index,,gsm_cell_meas,Integer,smallint,0,0,1,Band	Index,2000,,GSM,,,,,,,,,,,
2216,gsm_tch_band,,gsm_coi_per_chan,String,text,0,0,1,TCH	Band,2000,,GSM,,,,,,,,,,,
2217,gsm_tch_band_index,,gsm_coi_per_chan,Integer,smallint,0,0,1,TCH	Band	Index,2000,,GSM,,,,,,,,,,,
2218,gsm_speechcodectx_index,,vocoder_info,Integer,smallint,0,0,1,Gsm Speech Codec RX Index,2000,,Voice,,,,,,,,,,,
2219,gsm_speechcodecrx_index,,vocoder_info,Integer,smallint,0,0,1,Gsm Speech Codec TX Index,2000,,Voice,,,,,,,,,,,
2221,vocoder_amr_rx_good_percent,,vocoder_info,Double,double,0,0,1,vocoder_amr_rx_good_percent,2000,,Voice,,,,,,,,,,,
2222,vocoder_amr_rx_degraded_percent,,vocoder_info,Double,double,0,0,1,vocoder_amr_rx_degraded_percent,2000,,Voice,,,,,,,,,,,
2223,vocoder_amr_rx_onset_percent,,vocoder_info,Double,double,0,0,1,vocoder_amr_rx_onset_percent,2000,,Voice,,,,,,,,,,,
2224,vocoder_amrwb_rx_lost_percent,,vocoder_info,Double,double,0,0,1,vocoder_amrwb_rx_lost_percent,2000,Checklist,Voice,,,,,,,,,,,
2225,vocoder_amr_rx_speech_bad_percent,,vocoder_info,Double,double,0,0,1,vocoder_amr_rx_speech_bad_percent,2000,,Voice,,,,,,,,,,,
2226,vocoder_amr_rx_sid_first,,vocoder_info,Double,double,0,0,1,vocoder_amr_rx_sid_first,2000,,Voice,,,,,,,,,,,
2227,vocoder_amr_rx_sid_update,,vocoder_info,Double,double,0,0,1,vocoder_amr_rx_sid_update,2000,,Voice,,,,,,,,,,,
2228,vocoder_amr_rx_sid_bad,,vocoder_info,Double,double,0,0,1,vocoder_amr_rx_sid_bad,2000,,Voice,,,,,,,,,,,
2229,vocoder_amr_rx_no_data,,vocoder_info,Double,double,0,0,1,vocoder_amr_rx_no_data,2000,,Voice,,,,,,,,,,,
2230,vocoder_overall_rx_good_percent,,vocoder_info,Double,double,0,0,1,vocoder_overall_rx_good_percent,2000,,Voice,,,,,,,,,,,
2231,vocoder_overall_rx_bad_percent,,vocoder_info,Double,double,0,0,1,vocoder_overall_rx_bad_percent,2000,,Voice,,,,,,,,,,,
2232,vocoder_gsm_bad_frame_percent,,vocoder_info,Double,double,0,0,1,vocoder_gsm_bad_frame_percent,2000,,Voice,,,,,,,,,,,
2233,vocoder_gsm_unstable_frame_percent,,vocoder_info,Double,double,0,0,1,vocoder_gsm_unstable_frame_percent,2000,,Voice,,,,,,,,,,,
2234,vocoder_overall_rx_bad_and_nodata_percent,,vocoder_info,Double,double,0,0,1,vocoder_overall_rx_bad_and_nodata_percent,2000,,Voice,,,,,,,,,,,
2235,vocoder_overall_rx_good_and_nodata_percent,,vocoder_info,Double,double,0,0,1,vocoder_overall_rx_good_and_nodata_percent,2000,,Voice,,,,,,,,,,,
2236,gsm_dsc,,gsm_dsc,Integer,smallint,0,0,1,,6000,,GSM,,,,,,,,,,,
2237,gsm_rxlev_full_raw,,gsm_rxlev_full_raw,Double,double,0,0,1,,4000,,GSM,,,,,,,,,,,
2239,gsm_freq_scan_n_freqs_scanned,,gsm_power_scan,Integer,smallint,0,0,1,,,,GSM,,,,,,,,,,,
2240,gsm_freq_scan_n_freqs_result,,gsm_power_scan,Integer,smallint,0,0,1,,,,GSM,,,,,,,,,,,
2241,gsm_freq_scan_result_arfcn,,gsm_power_scan,Integer,smallint,0,0,1,,,,GSM,,,,,,,,,,,
2242,gsm_freq_scan_result_band_index,,gsm_power_scan,Integer,smallint,0,0,1,,,,GSM,,,,,,,,,,,
2243,gsm_freq_scan_result_rxlev,,gsm_power_scan,Double,double,0,0,1,,,,GSM,,,,,,,,,,,
2244,gsm_freq_scan_threshold_rxlev,,gsm_power_scan,Double,double,,,,,,,GSM,,,,,,,,,,,
2245,vocoder_amr_audio_packet_delay_avg,,vocoder_info,Double,double,0,0,1,,2000,,Voice,,,,,,,,,,,
2246,gsm_dl_dcch_earfcn,,gsm_rr_dl_dcch,Integer,smallint,,,4,,4000,,GSM,,,,,,,,,,,
2247,codec_amr_half_or_full_rate,,vocoder_info,Integer,smallint,0,0,1,Speech Codec sub-type RX,2000,"0 = half, 1 = full",Voice,,,,,,,,,,,
2248,codec_amr_half_or_full_rate_tx,,vocoder_info,Integer,smallint,0,0,1,Speech Codec sub-type TX,2000,not used,Voice,,,,,,,,,,,
3000,,,,,,,,,,,,Other,,,,,,,,,,,
3001,,,,,,,,,,,,Other,,,,,,,,,,,
3002,wcdma_cellid,,wcdma_idle_cell_info,Integer,smallint,0,0,1,WCDMA Cell ID,,,WCDMA,,,,,,,,,,,
3003,,,,,,,,,,,,Other,,,,,,,,,,,
3004,,,,,,,,,,,,Other,,,,,,,,,,,
3005,,,,,,,,,,,,Other,,,,,,,,,,,
3006,,,,,,,,,,,,Other,,,,,,,,,,,
3008,wcdma_txagc,,wcdma_tx_power,Double,double,-60,44,1,WCDMA Tx Power,2000,,WCDMA,,,,,,,,,,,
3009,wcdma_maxtxpwr,,wcdma_tx_power,Double,double,-60,44,1,Max	Tx	Power,,,WCDMA,,,,,,,,,,,
3010,wcdma_rssi,,wcdma_rx_power,Double,double,-130,-20,1,WCDMA RSSI,2000,,WCDMA,,,,,,,,,,,
3011,wcdma_sir,,wcdma_sir,Double,double,-20,30,1,SIR,2000,,WCDMA,,,,,,,,,,,
3012,wcdma_activeset_downlinkfreq,,wcdma_aset_full_list,Integer,smallint,0,1024,3,ActiveSet	Downlink	Frequency,,,WCDMA,,,,,,,,,,,
3013,wcdma_activeset_psc,,wcdma_aset_full_list,Integer,smallint,0,5000,3,ActiveSet	PSC,,,WCDMA,,,,,,,,,,,
3014,wcdma_activeset_cellposition,,wcdma_aset_full_list,Integer,smallint,0,5000,3,ActiveSet	Position,,,WCDMA,,,,,,,,,,,
3015,wcdma_activeset_celltpc,,wcdma_aset_full_list,Integer,smallint,0,5000,3,ActiveSet	TPC,,,WCDMA,,,,,,,,,,,
3016,wcdma_activeset_diversity,,wcdma_aset_full_list,String,varchar(255),0,0,3,ActiveSet	Diversity,,,WCDMA,,,,,,,,,,,
3017,wcdma_neighborset_downlinkfreq,,wcdma_nset_full_list,Integer,smallint,,,32,NeighborSet	Downlink	Frequency,,,WCDMA,,,,,,,,,,,
3018,wcdma_neighborset_psc,,wcdma_nset_full_list,Integer,smallint,,,32,NeighborSet	PSC,,,WCDMA,,,,,,,,,,,
3019,wcdma_neighborset_cellposition,,wcdma_nset_full_list,Integer,smallint,,,32,NeighborSet	Position,,,WCDMA,,,,,,,,,,,
3020,wcdma_neighborset_diversity,,wcdma_nset_full_list,String,varchar(255),0,0,32,NeighborSet	Diversity,,,WCDMA,,,,,,,,,,,
3021,wcdma_rrc_state,,wcdma_rrc_state,String,text,0,0,1,RRC	State,,,WCDMA,,,,,,,,,,,
3022,wcdma_bler_average_percent_all_channels,,wcdma_bler,Double,double,0,5000,1,BLER	Average	Percent,2000,,WCDMA,,,,,,,,,,,
3023,wcdma_bler_calculation_window_size,,wcdma_bler,Integer,smallint,0,5000,1,BLER	Calculation	Window	Size,,,WCDMA,,,,,,,,,,,
3024,wcdma_bler_channel,,wcdma_bler,Integer,smallint,0,5000,16,BLER	Channel,,,WCDMA,,,,,,,,,,,
3025,wcdma_bler_percent,,wcdma_bler,Double,double,0,5000,16,BLER	Percent,,,WCDMA,,,,,,,,,,,
3026,wcdma_bler_err,,wcdma_bler,Integer,smallint,0,5000,16,BLER	Err,,,WCDMA,,,,,,,,,,,
3027,wcdma_bler_rcvd,,wcdma_bler,Integer,smallint,0,5000,16,BLER	Rcvd,,,WCDMA,,,,,,,,,,,
3028,wcdma_bler_n_transport_channels,,wcdma_bler,Integer,smallint,0,5000,1,BLER	N	Transport	Channels,,,WCDMA,,,,,,,,,,,
3029,wcdma_rnc_id,,wcdma_idle_cell_info,Integer,smallint,,,1,RNC	ID,,,WCDMA,,,,,,,,,,,
3030,wcdma_dl_uarfcn,,wcdma_idle_cell_info,Integer,smallint,0,0,1,DL UARFCN of idle,,,WCDMA,,,,,,,,,,,
3031,wcdma_ul_uarfcn,,wcdma_idle_cell_info,Integer,smallint,0,0,1,UL UARFCN of idle,,,WCDMA,,,,,,,,,,,
3032,wcdma_aset_ecio_avg,,wcdma_cell_meas,Double,double,-34,0,1,ASET	Ec/Io	Avg.,2000,,WCDMA,,,,,,,,,,,
3033,wcdma_aset_rscp_avg,,wcdma_cell_meas,Double,double,-140,0,1,ASET	RSCP	Avg.,2000,,WCDMA,,,,,,,,,,,
3034,wcdma_mset_ecio_avg,,wcdma_cell_meas,Double,double,-34,0,1,MSET	Ec/Io	Avg.,2000,,WCDMA,,,,,,,,,,,
3035,wcdma_mset_rscp_avg,,wcdma_cell_meas,Double,double,-140,0,1,MSET	RSCP	Avg.,2000,,WCDMA,,,,,,,,,,,
3036,wcdma_dset_ecio_avg,,wcdma_cell_meas,Double,double,-34,0,1,DSET	Ec/Io	Avg.,2000,,WCDMA,,,,,,,,,,,
3037,wcdma_dset_rscp_avg,,wcdma_cell_meas,Double,double,-140,0,1,DSET	RSCP	Avg.,2000,,WCDMA,,,,,,,,,,,
3038,wcdma_n_aset_cells,,wcdma_cell_meas,Integer,smallint,0,0,1,N ASET Cells,2000,,WCDMA,,,,,,,,,,,
3039,,,,,,,,,,,,Other,,,,,,,,,,,
3040,wcdma_prevmeasevent,,wcdma_rrc_meas_events,String,text,0,0,1,Prev	Meas	Event,,,WCDMA,,,,,,,,,,,
3041,wcdma_n_dset_cells,,wcdma_cell_meas,Integer,smallint,0,0,1,N	DSET	Cells,2000,,WCDMA,,,,,,,,,,,
3042,wcdma_dset_sc,,wcdma_cell_meas,Integer,smallint,0,511,8,PSC of DetectedSet cell,2000,,WCDMA,,,,,,,,,,,
3043,wcdma_n_pilot_polluting_cells,,wcdma_pilot_pollution,Integer,smallint,0,0,1,N	Pilot	Polluting	Cells,2000,Number of Monitored set cells whose RSCP is within 5 dBm of the first Active set - when there are already 3 active set cells.,WCDMA,,,,,,,,,,,
3044,wcdma_pilot_polluting_cell_sc,,wcdma_pilot_pollution,Integer,smallint,0,0,32,Pilot	Polluting	Cell	SC,2000,,WCDMA,,,,,,,,,,,
3045,wcdma_pilot_polluting_cell_rscp,,wcdma_pilot_pollution,Double,double,0,0,32,Pilot	Polluting	Cell	RSCP,2000,,WCDMA,,,,,,,,,,,
3046,wcdma_pilot_polluting_cell_ecio,,wcdma_pilot_pollution,Double,double,0,0,32,Pilot	Polluting	Cell	Ec/Io,2000,,WCDMA,,,,,,,,,,,
3047,wcdma_n_pilot_polluting_est_aset_cells,,wcdma_pilot_pollution,Integer,smallint,0,0,1,Pilot	Pollution	Estimate,,,WCDMA,,,,,,,,,,,
3049,wcdma_cm_gsm_meas_list_len,,wcdma_cm_gsm_meas,Integer,smallint,0,0,1,WCDMA_CM_GSM_MEAS_LIST_LEN,,,Other,,,,,,,,,,,
3050,wcdma_cm_gsm_meas_arfcn,,wcdma_cm_gsm_meas,Integer,smallint,0,0,1,WCDMA_CM_GSM_MEAS_ARFCN,,,Other,,,,,,,,,,,
3051,wcdma_cm_gsm_meas_rxlev,,wcdma_cm_gsm_meas,Double,double,0,0,1,WCDMA_CM_GSM_MEAS_RXLEV,,,Other,,,,,,,,,,,
3052,wcdma_cm_gsm_meas_bsic,,wcdma_cm_gsm_meas,String,text,0,0,1,WCDMA_CM_GSM_MEAS_BSIC,,,Other,,,,,,,,,,,
3053,wcdma_cm_gsm_meas_cell_measure_state,,wcdma_cm_gsm_meas,String,text,0,0,1,WCDMA_CM_GSM_MEAS_CELL_MEASURE_STATE,,,Other,,,,,,,,,,,
3054,wcdma_missing_neighbor,,wcdma_missing_neighbor,Integer,smallint,0,1,1,WCDMA MISSING NEIGHBOR,2000,Number of how many wcdma missing neighbors are detected at that instant,WCDMA,,,,,,,,,,,
3055,wcdma_ovsf,,wcdma_ovsf,Integer,smallint,0,0,1,WCDMA OVSF,2000,,WCDMA,,,,,,,,,,,
3058,voice_wcdma_to_gsm_ho_duration,,wcdma_to_gsm_ho_dur,Double,double,0,0,1,,,,WCDMA,,,,,,,,,,,
3059,wcdma_sib7_ul_interference,,wcdma_sib7_params,Integer,smallint,0,0,1,,,,WCDMA,,,,,,,,,,,
3060,wcdma_sib5_cpich_tx_power,,wcdma_sib5_params,Integer,smallint,0,0,1,,,,WCDMA,,,,,,,,,,,
3061,wcdma_sib19_eutra_priority,,wcdma_sib19_params,Integer,smallint,0,0,1,,,,WCDMA,,,,,,,,,,,
3062,wcdma_sib19_eutra_earfcn,,wcdma_sib19_params,Integer,smallint,0,0,1,,,,WCDMA,,,,,,,,,,,
3063,wcdma_sib19_eutra_qrxlevmineutra,,wcdma_sib19_params,Integer,smallint,0,0,1,,,,WCDMA,,,,,,,,,,,
3064,wcdma_sib1_t_323,,wcdma_sib1_params,Integer,smallint,0,0,1,,,,WCDMA,,,,,,,,,,,
3065,wcdma_aset_sc,,wcdma_cell_meas,Integer,smallint,0,511,3,PSC of ActiveSet cell,4000,,WCDMA,,,,,,,,,,,
3066,wcdma_aset_ecio,,wcdma_cell_meas,Double,double,-34,0,3,Ec/Io of ActiveSet cell,4000,,WCDMA,,,,,,,,,,,
3067,wcdma_aset_rscp,,wcdma_cell_meas,Double,double,-140,0,3,RSCP of ActiveSet cell,4000,,WCDMA,,,,,,,,,,,
3068,wcdma_aset_cellfreq,,wcdma_cell_meas,Integer,smallint,0,0,3,DL UARFCN of ActiveSet cell,4000,,WCDMA,,,,,,,,,,,
3069,wcdma_mset_sc,,wcdma_cell_meas,Integer,smallint,0,511,16,PSC of MonitoredSet cell,4000,,WCDMA,,,,,,,,,,,
3070,wcdma_mset_ecio,,wcdma_cell_meas,Double,double,-34,0,16,Ec/Io of MonitoredSet cell,4000,,WCDMA,,,,,,,,,,,
3071,wcdma_mset_rscp,,wcdma_cell_meas,Double,double,-140,0,16,RSCP of MonitoredSet cell,4000,,WCDMA,,,,,,,,,,,
3072,wcdma_mset_cellfreq,,wcdma_cell_meas,Integer,smallint,0,0,16,DL UARFCN of MonitoredSet cell,4000,,WCDMA,,,,,,,,,,,
3073,wcdma_n_mset_cells,,wcdma_cell_meas,Integer,smallint,0,0,1,,4000,,WCDMA,,,,,,,,,,,
3074,wcdma_dset_ecio,,wcdma_cell_meas,Double,double,-34,0,8,Ec/Io of DetectedSet cell,4000,,WCDMA,,,,,,,,,,,
3075,wcdma_dset_rscp,,wcdma_cell_meas,Double,double,-140,0,8,RSCP of DetectedSet cell,4000,,WCDMA,,,,,,,,,,,
3076,wcdma_dset_cellfreq,,wcdma_cell_meas,Integer,smallint,0,0,8,DL UARFCN of DetectedSet cell,4000,,WCDMA,,,,,,,,,,,
3077,wcdma_aset_cellfile_matched_cellid,,wcdma_cell_meas,Integer,smallint,0,0,3,ASET Cell ID,,,WCDMA,,,,,,,,,,,
3078,wcdma_mset_cellfile_matched_cellid,,wcdma_cell_meas,Integer,smallint,0,0,16,MSET Cell ID,,,WCDMA,,,,,,,,,,,
3079,wcdma_dset_cellfile_matched_cellid,,wcdma_cell_meas,Integer,smallint,0,0,8,DSET Cell ID,,,WCDMA,,,,,,,,,,,
3080,wcdma_aset_cellfile_matched_cellname,,wcdma_cell_meas,String,text,0,0,3,ASET Cell Name,,,WCDMA,,,,,,,,,,,
3081,wcdma_mset_cellfile_matched_cellname,,wcdma_cell_meas,String,text,0,0,16,MSET Cell Name,,,WCDMA,,,,,,,,,,,
3082,wcdma_dset_cellfile_matched_cellname,,wcdma_cell_meas,String,text,0,0,8,DSET Cell Name,,,WCDMA,,,,,,,,,,,
3083,wcdma_band,,wcdma_cell_meas,Integer,smallint,0,0,3,WCDMA Band,,,WCDMA,,,,,,,,,,,
3084,wcdma_hsdsch_ack_nack_rept_factor,,wcdma_hsdpa_conf,Integer,smallint,,,1,,,,Other,,,,,,,,,,,
3085,,,,,,,,,,,,Other,,,,,,,,,,,
3086,wcdma_aset_ecio_filt,,wcdma_cell_meas,Double,double,-34,0,3,Filtered Ec/Io of ActiveSet cell,2000,,WCDMA,,,,,,,,,,,
3087,wcdma_mset_ecio_filt,,wcdma_cell_meas,Double,double,-34,0,16,Filtered Ec/Io of MonitoredSet cell,2000,,WCDMA,,,,,,,,,,,
3088,wcdma_dset_ecio_filt,,wcdma_cell_meas,Double,double,-34,0,8,Filtered Ec/Io of DetectedSet cell,2000,,WCDMA,,,,,,,,,,,
3089,wcdma_aset_rscp_filt,,wcdma_cell_meas,Double,double,-140,0,3,Filtered RSCP of ActiveSet cell,2000,,WCDMA,,,,,,,,,,,
3090,wcdma_mset_rscp_filt,,wcdma_cell_meas,Double,double,-140,0,16,Filtered RSCP of MonitoredSet cell,2000,,WCDMA,,,,,,,,,,,
3091,wcdma_dset_rscp_filt,,wcdma_cell_meas,Double,double,-140,0,8,Filtered RSCP of DetectedSet cell,2000,,WCDMA,,,,,,,,,,,
3092,wcdma_aset_ecio_filt_avg,,wcdma_cell_meas,Double,double,-34,0,1,ASET Filtered Ec/Io Avg.,2000,,WCDMA,,,,,,,,,,,
3093,wcdma_aset_rscp_filt_avg,,wcdma_cell_meas,Double,double,-140,0,1,ASET Filtered RSCP Avg.,2000,,WCDMA,,,,,,,,,,,
3094,wcdma_mset_ecio_filt_avg,,wcdma_cell_meas,Double,double,-34,0,1,MSET Filtered Ec/Io Avg.,2000,,WCDMA,,,,,,,,,,,
3095,wcdma_mset_rscp_filt_avg,,wcdma_cell_meas,Double,double,-140,0,1,MSET Filtered RSCP Avg.,2000,,WCDMA,,,,,,,,,,,
3096,wcdma_dset_ecio_filt_avg,,wcdma_cell_meas,Double,double,-34,0,1,DSET Filtered Ec/Io Avg.,2000,,WCDMA,,,,,,,,,,,
3097,wcdma_dset_rscp_filt_avg,,wcdma_cell_meas,Double,double,-140,0,1,DSET Filtered RSCP Avg.,2000,,WCDMA,,,,,,,,,,,
3098,wcdma_target_sir,,wcdma_sir,Double,double,-20,30,1,Target SIR,2000,,WCDMA,,,,,,,,,,,
3099,wcdma_rach_tx_power,,wcdma_tx_power,Double,double,-60,44,1,WCDMA RACH Tx Power,2000,,WCDMA,,,,,,,,,,,
3100,reserve_for_invalid_data_app_ul_throughput,,,,,,,,,,,Other,,,,,,,,,,,
3101,wcdma_ack,,wcdma_stat,Integer,int,,,8,,4000,,WCDMA,,,,,,,,,,,
3102,wcdma_nack,,wcdma_stat,Integer,int,,,8,,2000,,WCDMA,,,,,,,,,,,
3103,wcdma_dtx,,wcdma_stat,Integer,int,,,8,,2000,,WCDMA,,,,,,,,,,,
3104,wcdma_sib5_constant_value,,wcdma_sib5_params,Integer,int,0,0,1,,2000,,,,,,,,,,,,,
3105,wcdma_agch_ovsf,,wcdma_multicarrier_eul,Integer,int,,,,,4000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
4001,data_app_ul_throughput,,data_app_throughput,Double,double,0,150000,20,Application	UL	Throughput(kbps),,,DATA,,,,,,,,,,,
4002,data_app_dl_throughput,,data_app_throughput,Double,double,0,150000,20,Application	DL	Throughput(kbps),,,DATA,,,,,,,,,,,
4003,data_upload_overall,,data_app_throughput,Double,double,0,150000,1,Upload	Overall	Throughput(kbps),,,DATA,,,,,,,,,,,
4004,data_download_overall,,data_app_throughput,Double,double,0,150000,1,Download	Overall	Throughput(kbps),,,DATA,,,,,,,,,,,
4005,data_upload_session_average,,data_app_throughput,Double,double,0,150000,1,Upload	Session	Average	Throughput(kbps),,,DATA,,,,,,,,,,,
4006,data_download_session_average,,data_app_throughput,Double,double,0,150000,1,Download	Session	Average	Throughput(kbps),,,DATA,,,,,,,,,,,
4007,data_upload_alltime_average,,data_app_throughput,Double,double,0,150000,1,Upload	All	Time	Average	Throughput(kbps),,,DATA,,,,,,,,,,,
4008,data_download_alltime_average,,data_app_throughput,Double,double,0,150000,1,Download	All	Time	Average	Throughput(kbps),,,DATA,,,,,,,,,,,
4010,data_gsm_ul_tfi,,data_egprs_stats,Integer,smallint,0,0,1,GSM	UL	TFI,,,GSM,,,,,,,,,,,
4011,data_gprs_ul_coding_scheme,,data_egprs_stats,String,text,0,0,1,GPRS	UL	Coding	Scheme,4000,,GSM,,,,,,,,,,,
4012,data_gsm_ul_stall_indicator,,data_egprs_stats,String,text,0,0,1,GSM	UL	Stall	Indecatator,,,GSM,,,,,,,,,,,
4013,data_gsm_dl_tfi,,data_egprs_stats,Integer,smallint,0,0,1,GSM	DL	TFI,,,GSM,,,,,,,,,,,
4014,data_gprs_dl_coding_scheme,,data_egprs_stats,String,text,0,0,1,GPRS	DL	Coding	Scheme,4000,,GSM,,,,,,,,,,,
4015,data_gsm_dl_timeslot,,data_egprs_stats,Integer,smallint,0,0,1,GSM	DL	Timeslot,,,GSM,,,,,,,,,,,
4016,data_gsm_gmm_state,,data_egprs_state,String,text,0,0,1,GSM	GMM	State,,,GSM,,,,,,,,,,,
4017,data_gsm_gmm_substate,,data_egprs_state,String,text,0,0,1,GSM	GMM	Substate,,,GSM,,,,,,,,,,,
4018,data_gsm_grr_state,,data_egprs_state,String,text,0,0,1,GSM	GRR	State,,,GSM,,,,,,,,,,,
4019,data_gsm_egprs_ul_window_size,,data_egprs_stats,Integer,smallint,0,0,1,GSM	EPGRS	UL	Window	Size,,,GSM,,,,,,,,,,,
4020,data_gsm_egprs_dl_window_size,,data_egprs_stats,Integer,smallint,0,0,1,GSM	EGPRS	DL	Window	Size,,,GSM,,,,,,,,,,,
4021,data_gprs_attach_duration,,umts_data_activation_stats,Double,double,0,0,1,GPRS	Attach	Duration,,,Other,,,,,,,,,,,
4022,data_pdp_context_activation_duration,,umts_data_activation_stats,Double,double,0,0,1,PDP	Context	Activation	Duration,,,Other,,,,,,,,,,,
4025,data_trafficstat_dl,,android_info_1sec,Double,double,0,0,1,Traffic Stat DL,,,DATA,,,,,,,,,,,
4026,data_trafficstat_ul,,android_info_1sec,Double,double,0,0,1,Traffic Stat UL,,,DATA,,,,,,,,,,,
4027,data_trafficstat_dl_mbps,,android_info_1sec,Double,double,0,0,1,Traffic Stat DL mbps,,,DATA,,,,,,,,,,,
4028,data_trafficstat_ul_mbps,,android_info_1sec,Double,double,0,0,1,Traffic Stat UL mbps,,,DATA,,,,,,,,,,,
4101,data_browse_throughput,,browse,Double,double,0,0,1,Browse	Throughput,,deprecated,Browse,,,,,,,,,,,
4102,data_browse_throughput_avg,,browse,Double,double,0,0,1,Browse	Throughput	Average,,deprecated,Browse,,,,,,,,,,,
4103,data_browse_total_loaded_obj,,browse,Integer,smallint,0,0,1,Total	Loaded	Object,,deprecated,Browse,,,,,,,,,,,
4104,data_browse_total_page_obj,,browse,Integer,smallint,0,0,1,Total	Object	On	Page,,deprecated,Browse,,,,,,,,,,,
4105,data_browse_page_load_time,,browse,Double,double,0,0,1,Page	Load	Time,,deprecated,Browse,,,,,,,,,,,
